[0/10][0/1272]  Loss_D: 1.8932	Loss_G: 6.2211	D(x): 0.6284	D(G(z)): 0.6694 / 0.0035
[8/10][0/1272]	Loss_D: 0.3982	Loss_G: 2.2880	D(x): 0.7765	D(G(z)): 0.1096 / 0.1307
[8/10][50/1272]	Loss_D: 0.4440	Loss_G: 3.7063	D(x): 0.9051	D(G(z)): 0.2663 / 0.0323
[8/10][100/1272]	Loss_D: 0.9048	Loss_G: 0.9557	D(x): 0.5094	D(G(z)): 0.0833 / 0.4545
[8/10][150/1272]	Loss_D: 0.4833	Loss_G: 1.8336	D(x): 0.7423	D(G(z)): 0.1325 / 0.2044
[8/10][200/1272]	Loss_D: 0.4280	Loss_G: 2.6390	D(x): 0.7640	D(G(z)): 0.1073 / 0.0938
[8/10][250/1272]	Loss_D: 0.7470	Loss_G: 4.6706	D(x): 0.9313	D(G(z)): 0.4419 / 0.0143
[8/10][300/1272]	Loss_D: 0.3650	Loss_G: 3.3254	D(x): 0.7403	D(G(z)): 0.0317 / 0.0576
[8/10][350/1272]	Loss_D: 0.4362	Loss_G: 2.4398	D(x): 0.7471	D(G(z)): 0.0962 / 0.1189
[8/10][400/1272]	Loss_D: 0.4512	Loss_G: 1.9164	D(x): 0.7578	D(G(z)): 0.1151 / 0.1885
[8/10][450/1272]	Loss_D: 0.3806	Loss_G: 3.7183	D(x): 0.8974	D(G(z)): 0.2189 / 0.0329
[8/10][500/1272]	Loss_D: 0.3541	Loss_G: 2.7079	D(x): 0.8552	D(G(z)): 0.1595 / 0.0901
[8/10][550/1272]	Loss_D: 0.3755	Loss_G: 2.3606	D(x): 0.7746	D(G(z)): 0.0709 / 0.1321
[8/10][600/1272]	Loss_D: 0.5190	Loss_G: 1.8282	D(x): 0.7285	D(G(z)): 0.1436 / 0.1999
[8/10][650/1272]	Loss_D: 0.4893	Loss_G: 3.3184	D(x): 0.8803	D(G(z)): 0.2710 / 0.0508
[8/10][700/1272]	Loss_D: 0.4533	Loss_G: 2.9011	D(x): 0.8661	D(G(z)): 0.2294 / 0.0767
[8/10][750/1272]	Loss_D: 0.5639	Loss_G: 1.7778	D(x): 0.6524	D(G(z)): 0.0583 / 0.2163
[8/10][800/1272]	Loss_D: 1.0262	Loss_G: 5.3861	D(x): 0.9574	D(G(z)): 0.5513 / 0.0078
[8/10][850/1272]	Loss_D: 0.4498	Loss_G: 3.8464	D(x): 0.9223	D(G(z)): 0.2783 / 0.0324
[8/10][900/1272]	Loss_D: 0.3971	Loss_G: 3.0199	D(x): 0.8057	D(G(z)): 0.1448 / 0.0672
[8/10][950/1272]	Loss_D: 0.2978	Loss_G: 2.7306	D(x): 0.8930	D(G(z)): 0.1526 / 0.0909
[8/10][1000/1272]	Loss_D: 1.5125	Loss_G: 5.4950	D(x): 0.9646	D(G(z)): 0.7126 / 0.0077
[8/10][1050/1272]	Loss_D: 0.4434	Loss_G: 2.3871	D(x): 0.8418	D(G(z)): 0.2008 / 0.1171
[8/10][1100/1272]	Loss_D: 0.3943	Loss_G: 3.8469	D(x): 0.9504	D(G(z)): 0.2621 / 0.0319
[8/10][1150/1272]	Loss_D: 0.6154	Loss_G: 3.3193	D(x): 0.9309	D(G(z)): 0.3834 / 0.0495
[8/10][1200/1272]	Loss_D: 0.4593	Loss_G: 2.8345	D(x): 0.8034	D(G(z)): 0.1796 / 0.0813
[8/10][1250/1272]	Loss_D: 0.4116	Loss_G: 2.9738	D(x): 0.8863	D(G(z)): 0.2294 / 0.0670
[9/10][0/1272]	Loss_D: 0.3264	Loss_G: 2.8387	D(x): 0.8841	D(G(z)): 0.1693 / 0.0736
[9/10][50/1272]	Loss_D: 0.4163	Loss_G: 1.9682	D(x): 0.7958	D(G(z)): 0.1414 / 0.1726
[9/10][100/1272]	Loss_D: 0.3413	Loss_G: 2.5975	D(x): 0.8271	D(G(z)): 0.1190 / 0.1032
[9/10][150/1272]	Loss_D: 0.4047	Loss_G: 2.3912	D(x): 0.7730	D(G(z)): 0.1021 / 0.1238
[9/10][200/1272]	Loss_D: 0.4000	Loss_G: 3.9629	D(x): 0.9415	D(G(z)): 0.2613 / 0.0277
[9/10][250/1272]	Loss_D: 1.2999	Loss_G: 1.1953	D(x): 0.3557	D(G(z)): 0.0295 / 0.3742
[9/10][300/1272]	Loss_D: 0.6828	Loss_G: 5.2745	D(x): 0.9479	D(G(z)): 0.4210 / 0.0073
[9/10][350/1272]	Loss_D: 0.3446	Loss_G: 3.0502	D(x): 0.8665	D(G(z)): 0.1605 / 0.0606
[9/10][400/1272]	Loss_D: 1.2578	Loss_G: 4.1600	D(x): 0.9192	D(G(z)): 0.6200 / 0.0342
[9/10][450/1272]	Loss_D: 0.5633	Loss_G: 1.4873	D(x): 0.6638	D(G(z)): 0.0732 / 0.2801
[9/10][500/1272]	Loss_D: 0.4291	Loss_G: 2.0302	D(x): 0.7834	D(G(z)): 0.1385 / 0.1680
[9/10][550/1272]	Loss_D: 0.2171	Loss_G: 3.6990	D(x): 0.9328	D(G(z)): 0.1218 / 0.0352
[9/10][600/1272]	Loss_D: 0.5103	Loss_G: 3.4286	D(x): 0.8745	D(G(z)): 0.2681 / 0.0516
[9/10][650/1272]	Loss_D: 1.2334	Loss_G: 0.9603	D(x): 0.3789	D(G(z)): 0.0796 / 0.4560
[9/10][700/1272]	Loss_D: 0.3309	Loss_G: 2.5922	D(x): 0.8713	D(G(z)): 0.1541 / 0.1055
[9/10][750/1272]	Loss_D: 0.2580	Loss_G: 2.8216	D(x): 0.8807	D(G(z)): 0.1086 / 0.0815
[9/10][800/1272]	Loss_D: 0.4078	Loss_G: 2.1583	D(x): 0.8128	D(G(z)): 0.1597 / 0.1451
[9/10][850/1272]	Loss_D: 0.8370	Loss_G: 5.1072	D(x): 0.9813	D(G(z)): 0.4998 / 0.0100
[9/10][900/1272]	Loss_D: 0.3232	Loss_G: 4.2661	D(x): 0.9456	D(G(z)): 0.2140 / 0.0208
[9/10][950/1272]	Loss_D: 0.7281	Loss_G: 2.4401	D(x): 0.8222	D(G(z)): 0.3553 / 0.1223
[9/10][1000/1272]	Loss_D: 0.3192	Loss_G: 2.7199	D(x): 0.8535	D(G(z)): 0.1268 / 0.0933
[9/10][1050/1272]	Loss_D: 0.4306	Loss_G: 2.5383	D(x): 0.7738	D(G(z)): 0.1231 / 0.1089
[9/10][1100/1272]	Loss_D: 0.2928	Loss_G: 3.6106	D(x): 0.9061	D(G(z)): 0.1575 / 0.0371
[9/10][1150/1272]	Loss_D: 0.3429	Loss_G: 2.7479	D(x): 0.8372	D(G(z)): 0.1292 / 0.0902
[9/10][1200/1272]	Loss_D: 0.6778	Loss_G: 1.6432	D(x): 0.7008	D(G(z)): 0.2119 / 0.2495
[9/10][1250/1272]	Loss_D: 0.5182	Loss_G: 4.0746	D(x): 0.8385	D(G(z)): 0.2513 / 0.0264
